and	O
decreased	O
sperm	O
motility	O
(	O
1	O
.	O
0	O
","	O
0	O
.	O
8	O
","	O
2	O
.	O
8	O
","	O
2	O
.	O
0	O
","	O
2	O
.	O
8	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
2	O
).	O
	
A	O
suggestive	O
relationship	O
was	O
found	O
between	O
1N	B-Chemical
and	O
abnormal	O
sperm	O
morphology	O
(	O
1	O
.	O
0	O
","	O
1	O
.	O
1	O
","	O
1	O
.	O
5	O
","	O
1	O
.	O
4	O
","	O
2	O
.	O
3	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
9	O
).	O
	
Point	O
estimates	O
for	O
the	O
associations	O
between	O
TCPY	B-Chemical
quintiles	O
and	O
below	O
-	O
reference	O
sperm	O
concentration	O
","	O
motility	O
","	O
and	O
morphology	O
were	O
>	O
1	O
.	O
0	O
","	O
but	O
none	O
of	O
them	O
approached	O
statistical	O
significance	O
.	O
	
We	O
conducted	O
sensitivity	O
analyses	O
to	O
test	O
the	O
robustness	O
of	O
the	O
results	O
.	O
	
Associations	O
between	O
SG	O
-	O
adjusted	O
exposure	O
tertiles	O
and	O
below	O
-	O
reference	O
semen	O
parameters	O
were	O
recalculated	O
after	O
excluding	O
nine	O
azoospermic	O
men	O
.	O
	
For	O
1N	B-Chemical
","	O
ORs	O
were	O
moderately	O
attenuated	O
for	O
sperm	O
concentration	O
(	O
1	O
.	O
0	O
","	O
3	O
.	O
0	O
","	O
3	O
.	O
1	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
5	O
)	O
but	O
were	O
unchanged	O
for	O
sperm	O
motility	O
.	O
	
ORs	O
for	O
the	O
highest	O
TCPY	B-Chemical
tertile	O
with	O
both	O
sperm	O
concentration	O
and	O
motility	O
were	O
slightly	O
larger	O
but	O
remained	O
of	O
borderline	O
statistical	O
significance	O
.	O
	
We	O
also	O
reanalyzed	O
the	O
data	O
after	O
retaining	O
the	O
58	O
men	O
with	O
SG	O
<	O
1	O
.	O
1	O
or	O
>	O
1	O
.	O
3	O
(	O
n	O
=	O
330	O
).	O
	
Estimates	O
of	O
relationships	O
with	O
1N	B-Chemical
tertiles	O
became	O
moderately	O
lower	O
for	O
sperm	O
concentration	O
(	O
1	O
.	O
0	O
","	O
3	O
.	O
0	O
","	O
2	O
.	O
6	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
5	O
)	O
and	O
motility	O
(	O
1	O
.	O
0	O
","	O
2	O
.	O
2	O
","	O
1	O
.	O
9	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
3	O
).	O
	
The	O
suggestive	O
relationship	O
between	O
TCPY	B-Chemical
tertiles	O
and	O
sperm	O
concentration	O
became	O
slightly	O
stronger	O
(	O
1	O
.	O
0	O
","	O
1	O
.	O
8	O
","	O
2	O
.	O
2	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
8	O
"),"	O
whereas	O
relationships	O
of	O
1N	B-Chemical
with	O
sperm	O
morphology	O
and	O
TCPY	B-Chemical
with	O
sperm	O
motility	O
and	O
morphology	O
remained	O
weak	O
.	O
	
Results	O
of	O
multivariate	O
linear	O
regression	O
models	O
for	O
continuous	O
semen	O
parameters	O
and	O
continuous	O
urinary	O
metabolites	O
are	O
shown	O
in	O
Table	O
4	O
.	O
	
A	O
suggestive	O
association	O
between	O
SG	O
-	O
adjusted	O
1N	B-Chemical
concentration	O
and	O
decreased	O
sperm	O
concentration	O
was	O
found	O
(	O
p	O
=	O
0	O
.	O
6	O
).	O
	
As	O
in	O
the	O
logistic	O
regression	O
analysis	O
","	O
there	O
was	O
an	O
association	O
between	O
1N	B-Chemical
levels	O
and	O
a	O
decreased	O
percentage	O
of	O
motile	O
sperm	O
(	O
p	O
=	O
0	O
.	O
3	O
).	O
	
SG	O
-	O
adjusted	O
TCPY	B-Chemical
did	O
not	O
show	O
associations	O
with	O
decreased	O
concentration	O
or	O
morphology	O
","	O
but	O
there	O
was	O
a	O
suggestive	O
association	O
with	O
motility	O
.	O
	
Similar	O
results	O
were	O
found	O
in	O
sensitivity	O
analyses	O
that	O
excluded	O
nine	O
azoospermic	O
men	O
(	O
data	O
not	O
shown	O
).	O
	
Multivariate	O
linear	O
regression	O
analyses	O
for	O
CASA	O
motion	O
parameters	O
(	O
Table	O
4	O
)	O
showed	O
significant	O
inverse	O
associations	O
for	O
VSL	O
and	O
LIN	O
with	O
increased	O
SG	O
-	O
adjusted	O
TCPY	B-Chemical
(	O
p	O
-	O
values	O
<	O
0	O
.	O
5	O
).	O
	
SG	O
-	O
adjusted	O
1N	B-Chemical
levels	O
were	O
inversely	O
associated	O
with	O
VSL	O
(	O
p	O
=	O
0	O
.	O
2	O
).	O
	
CASA	O
motion	O
parameters	O
were	O
also	O
modeled	O
against	O
tertiles	O
of	O
SG	O
-	O
adjusted	O
TCPY	B-Chemical
and	O
1N	B-Chemical
.	O
	
The	O
association	O
of	O
TCPY	B-Chemical
with	O
LIN	O
became	O
nonsignificant	O
(	O
linear	O
regression	O
coefficients	O
for	O
increasing	O
exposure	O
tertiles	O
were	O
0	O
","	O
−	O
1	O
.	O
16	O
","	O
−	O
1	O
.	O
5	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
3	O
).	O
	
An	O
inverse	O
relationship	O
remained	O
for	O
TCPY	B-Chemical
and	O
VSL	O
(	O
0	O
","	O
−	O
0	O
.	O
13	O
","	O
−	O
2	O
.	O
79	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
5	O
)	O
and	O
between	O
1N	B-Chemical
and	O
VSL	O
(	O
0	O
","	O
−	O
2	O
.	O
17	O
","	O
−	O
3	O
.	O
50	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
1	O
).	O
	
There	O
was	O
a	O
suggestive	O
inverse	O
relationship	O
between	O
1N	B-Chemical
and	O
VCL	O
(	O
0	O
","	O
−	O
0	O
.	O
49	O
","	O
−	O
4	O
.	O
16	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
9	O
).	O
	
In	O
addition	O
to	O
SG	O
-	O
adjusted	O
values	O
","	O
all	O
statistical	O
analyses	O
were	O
performed	O
with	O
unadjusted	O
and	O
CRE	O
-	O
adjusted	O
TCPY	B-Chemical
and	O
1N	B-Chemical
concentrations	O
(	O
results	O
available	O
from	O
the	O
authors	O
upon	O
request	O
).	O
	
Results	O
using	O
unadjusted	O
values	O
were	O
similar	O
to	O
those	O
from	O
SG	O
-	O
adjusted	O
values	O
.	O
	
Creatinine	B-Chemical
-	O
adjusted	O
results	O
differed	O
from	O
SG	O
-	O
adjusted	O
results	O
.	O
	
The	O
only	O
relationship	O
in	O
the	O
multivariate	O
logistic	O
models	O
that	O
approached	O
statistical	O
significance	O
was	O
between	O
sperm	O
motility	O
and	O
creatinine	B-Chemical
-	O
adjusted	O
1N	B-Chemical
tertiles	O
(	O
1	O
.	O
0	O
","	O
1	O
.	O
3	O
","	O
1	O
.	O
7	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
8	O
)	O
and	O
quintiles	O
(	O
1	O
.	O
0	O
","	O
1	O
.	O
3	O
","	O
1	O
.	O
6	O
","	O
1	O
.	O
9	O
","	O
1	O
.	O
8	O
;	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
7	O
).	O
	
No	O
statistically	O
significant	O
associations	O
were	O
found	O
between	O
creatinine	B-Chemical
-	O
adjusted	O
metabolite	O
levels	O
and	O
outcome	O
measures	O
in	O
the	O
multivariate	O
linear	O
regression	O
analysis	O
.	O
	
Discussion	O
	
In	O
the	O
present	O
study	O
we	O
found	O
associations	O
between	O
urinary	O
metabolites	O
of	O
contemporary	O
-	O
use	O
insecticides	O
and	O
decreased	O
sperm	O
concentration	O
and	O
motility	O
in	O
humans	O
.	O
	
Specifically	O
","	O
we	O
found	O
statistically	O
significant	O
inverse	O
dose	O
–	O
response	O
relationships	O
between	O
1N	B-Chemical
and	O
sperm	O
concentration	O
and	O
motility	O
","	O
as	O
well	O
as	O
between	O
1N	B-Chemical
and	O
VSL	O
.	O
	
Suggestive	O
associations	O
were	O
found	O
between	O
1N	B-Chemical
and	O
sperm	O
morphology	O
","	O
VCL	O
","	O
and	O
LIN	O
and	O
between	O
TCPY	B-Chemical
and	O
sperm	O
concentration	O
","	O
motility	O
","	O
and	O
VSL	O
.	O
	
The	O
present	O
data	O
were	O
generally	O
consistent	O
with	O
laboratory	O
animal	O
studies	O
that	O
have	O
shown	O
an	O
association	O
between	O
exposure	O
to	O
carbaryl	B-Chemical
and	O
decreased	O
semen	O
quality	O
.	O
	
A	O
90	O
-	O
day	O
study	O
of	O
rats	O
found	O
statistically	O
significant	O
dose	O
-	O
related	O
declines	O
in	O
epididymal	O
sperm	O
count	O
and	O
percent	O
motile	O
sperm	O
","	O
as	O
well	O
as	O
increased	O
sperm	O
with	O
abnormal	O
morphology	O
(	O
Pant	O
et	O
al	O
.	O
	
1995	O
","	O
1996	O
).	O
	
In	O
an	O
earlier	O
study	O
","	O
subacute	O
and	O
chronic	O
reproductive	O
effects	O
of	O
carbaryl	B-Chemical
were	O
found	O
in	O
male	O
rats	O
(	O
Rybakova	O
1966	O
;	O
Shtenberg	O
and	O
Rybakova	O
1968	O
).	O
	
Subacute	O
exposure	O
induced	O
a	O
decrease	O
in	O
motile	O
sperm	O
by	O
an	O
average	O
of	O
40	O
%	O
after	O
50	O
days	O
","	O
whereas	O
chronic	O
exposure	O
led	O
to	O
a	O
significant	O
decrease	O
in	O
motile	O
sperm	O
among	O
even	O
the	O
lowest	O
of	O
the	O
three	O
exposed	O
groups	O
after	O
12	O
months	O
.	O
	
Limited	O
animal	O
studies	O
have	O
explored	O
relationships	O
between	O
chlorpyrifos	B-Chemical
exposure	O
and	O
semen	O
quality	O
.	O
	
Decreased	O
sperm	O
production	O
and	O
motility	O
was	O
observed	O
in	O
Holstein	O
bulls	O
6	O
months	O
after	O
dermal	O
lice	O
treatment	O
with	O
an	O
unknown	O
amount	O
of	O
chlorpyrifos	B-Chemical
[	O
Agency	O
for	O
Substances	O
and	O
Disease	O
Registry	O
(	O
ATSDR	O
)	O
1997	O
;	O
Everett	O
1982	O
].	O
	
Other	O
animal	O
studies	O
found	O
no	O
associations	O
between	O
chlorpyrifos	B-Chemical
exposure	O
and	O
altered	O
male	O
reproductive	O
health	O
(	O
ATSDR	O
1997	O
;	O
Breslin	O
et	O
al	O
.	O
	
1996	O
).	O
	
However	O
","	O
semen	O
quality	O
was	O
not	O
assessed	O
in	O
these	O
studies	O
","	O
and	O
conclusions	O
were	O
reached	O
in	O
part	O
based	O
on	O
the	O
lack	O
of	O
observed	O
changes	O
in	O
testicular	O
weight	O
.	O
	
In	O
the	O
carbaryl	B-Chemical
studies	O
","	O
no	O
change	O
in	O
rat	O
testicular	O
weight	O
was	O
reported	O
for	O
lower	O
doses	O
for	O
which	O
decreased	O
semen	O
quality	O
was	O
observed	O
(	O
Pant	O
et	O
al	O
.	O
	
1995	O
","	O
1996	O
;	O
Rybakova	O
1966	O
).	O
	
Human	O
studies	O
investigating	O
exposure	O
to	O
carbaryl	B-Chemical
and	O
chlorpyrifos	B-Chemical
and	O
associations	O
with	O
male	O
reproductive	O
health	O
are	O
limited	O
.	O
	
Until	O
recently	O
","	O
there	O
were	O
no	O
known	O
human	O
male	O
reproductive	O
health	O
studies	O
that	O
used	O
biological	O
measures	O
of	O
exposure	O
to	O
carbaryl	B-Chemical
and	O
chlorpyrifos	B-Chemical
(	O
ATSDR	O
1997	O
).	O
	
Swan	O
et	O
al	O
.	O
	
(	O
2003	O
)	O
found	O
elevated	O
but	O
nonsignificant	O
ORs	O
for	O
low	O
semen	O
quality	O
(	O
sperm	O
concentration	O
","	O
motility	O
","	O
and	O
morphology	O
below	O
the	O
population	O
median	O
)	O
among	O
24	O
Missouri	O
men	O
with	O
detectable	O
1N	B-Chemical
(	O
OR	O
=	O
2	O
.	O
7	O
;	O
95	O
%	O
CI	O
","	O
0	O
.	O
2	O
–	O
34	O
.	O
2	O
)	O
and	O
TCPY	B-Chemical
levels	O
(	O
6	O
.	O
4	O
;	O
95	O
%	O
CI	O
","	O
0	O
.	O
5	O
–	O
86	O
.	O
3	O
).	O
	
The	O
numbers	O
of	O
subjects	O
were	O
small	O
","	O
limiting	O
statistical	O
power	O
.	O
	
In	O
a	O
study	O
among	O
Chinese	O
workers	O
exposed	O
to	O
other	O
organophosphate	B-Chemical
pesticides	O
(	O
ethylparathion	B-Chemical
and	O
methamidophos	B-Chemical
"),"	O
Padungtod	O
et	O
al	O
.	O
	
(	O
2000	O
)	O
found	O
significantly	O
lower	O
sperm	O
concentration	O
and	O
sperm	O
motility	O
compared	O
with	O
nonexposed	O
workers	O
but	O
no	O
difference	O
in	O
sperm	O
morphology	O
.	O
	
In	O
the	O
present	O
study	O
","	O
the	O
relationship	O
between	O
1N	B-Chemical
and	O
sperm	O
concentration	O
below	O
the	O
WHO	O
reference	O
value	O
(	O
WHO	O
1999	O
)	O
is	O
consistent	O
with	O
two	O
published	O
reports	O
on	O
a	O
cohort	O
of	O
carbaryl	B-Chemical
production	O
workers	O
(	O
Whorton	O
et	O
al	O
.	O
	
1979	O
;	O
Wyrobek	O
et	O
al	O
.	O
	
1981	O
).	O
	
Whorton	O
and	O
co	O
-	O
workers	O
found	O
a	O
higher	O
percentage	O
of	O
exposed	O
workers	O
(	O
15	O
%)	O
had	O
sperm	O
concentrations	O
below	O
the	O
reference	O
value	O
of	O
20	O
million	O
sperm	O
/	O
mL	O
compared	O
with	O
non	O
-	O
exposed	O
controls	O
(	O
5	O
.	O
5	O
"%,"	O
p	O
=	O
0	O
.	O
7	O
).	O
	
In	O
contrast	O
to	O
the	O
present	O
study	O
","	O
Wyrobek	O
et	O
al	O
.	O
	
(	O
1981	O
)	O
reported	O
an	O
association	O
between	O
carbaryl	B-Chemical
exposure	O
and	O
sperm	O
morphology	O
.	O
	
The	O
distribution	O
of	O
abnormal	O
sperm	O
morphology	O
was	O
significantly	O
higher	O
for	O
exposed	O
workers	O
(	O
p	O
<	O
0	O
.	O
5	O
"),"	O
and	O
the	O
proportion	O
of	O
teratospermic	O
men	O
was	O
larger	O
in	O
the	O
exposed	O
group	O
(	O
29	O
%)	O
compared	O
with	O
controls	O
(	O
12	O
"%,"	O
p	O
=	O
0	O
.	O
6	O
).	O
	
Because	O
of	O
logistical	O
constraints	O
","	O
sperm	O
motility	O
was	O
not	O
measured	O
in	O
the	O
published	O
reports	O
of	O
the	O
carbaryl	B-Chemical
production	O
worker	O
study	O
.	O
	
Functional	O
defects	O
of	O
sperm	O
may	O
be	O
an	O
important	O
factor	O
in	O
male	O
infertility	O
.	O
	
The	O
role	O
of	O
reactive	B-Chemical
oxygen	I-Chemical
species	I-Chemical
(	O
ROS	B-Chemical
)	O
in	O
male	O
infertility	O
has	O
been	O
suggested	O
in	O
studies	O
that	O
found	O
higher	O
seminal	O
ROS	B-Chemical
levels	O
in	O
infertile	O
men	O
compared	O
with	O
fertile	O
controls	O
(	O
Agarwal	O
et	O
al	O
.	O
	
1994	O
;	O
Pasqualotto	O
et	O
al	O
.	O
	
2000	O
).	O
	
Sperm	O
cells	O
do	O
not	O
have	O
cytoplasmic	O
defense	O
enzymes	O
(	O
e	O
.	O
g	O
".,"	O
catalase	O
)	O
that	O
serve	O
as	O
ROS	B-Chemical
scavengers	O
.	O
	
Consequently	O
","	O
sperm	O
","	O
which	O
have	O
a	O
high	O
content	O
of	O
polyunsaturated	B-Chemical
fatty	I-Chemical
acids	I-Chemical
","	O
are	O
more	O
susceptible	O
to	O
the	O
oxidative	O
deterioration	O
of	O
polyunsaturated	B-Chemical
fatty	I-Chemical
acids	I-Chemical
known	O
as	O
lipid	B-Chemical
peroxidation	O
(	O
Sharma	O
and	O
Agarwal	O
1996	O
).	O
	
Lipid	B-Chemical
peroxidation	O
causes	O
the	O
plasma	O
membrane	O
to	O
lose	O
its	O
fluidity	O
and	O
integrity	O
","	O
ultimately	O
leading	O
to	O
loss	O
of	O
sperm	O
function	O
(	O
Aitken	O
1995	O
).	O
	
Loss	O
of	O
membrane	O
fluidity	O
also	O
impairs	O
the	O
cell	O
membrane	O
ion	B-Chemical
exchange	O
that	O
controls	O
sperm	O
movement	O
(	O
Rao	O
et	O
al	O
.	O
	
1989	O
).	O
	
Carbaryl	B-Chemical
causes	O
lipid	B-Chemical
peroxidation	O
at	O
low	O
concentrations	O
by	O
either	O
efficiently	O
lowering	O
the	O
intracellular	O
level	O
of	O
glutathione	B-Chemical
","	O
which	O
is	O
associated	O
with	O
an	O
increase	O
in	O
ROS	B-Chemical
","	O
or	O
through	O
the	O
inhibition	O
of	O
excision	O
esterases	O
(	O
Soderpalm	O
-	O
Berndes	O
and	O
Onfelt	O
1988	O
).	O
	
Thus	O
","	O
it	O
is	O
biologically	O
plausible	O
that	O
exposure	O
to	O
carbaryl	B-Chemical
may	O
be	O
associated	O
with	O
altered	O
semen	O
quality	O
","	O
particularly	O
sperm	O
motility	O
and	O
sperm	O
motion	O
.	O
	
Biomonitoring	O
for	O
insecticide	O
metabolite	O
concentrations	O
in	O
urine	O
is	O
a	O
commonly	O
used	O
indicator	O
of	O
internal	O
dose	O
integrating	O
the	O
various	O
routes	O
through	O
which	O
the	O
contaminant	O
enters	O
the	O
body	O
(	O
Barr	O
et	O
al	O
.	O
	
1999	O
).	O
	
However	O
","	O
nonpersistent	O
insecticides	O
are	O
metabolized	O
and	O
excreted	O
rapidly	O
.	O
	
For	O
example	O
","	O
TCPY	B-Chemical
has	O
an	O
estimated	O
half	O
-	O
life	O
of	O
27	O
hr	O
in	O
humans	O
(	O
Nolan	O
et	O
al	O
.	O
	
1984	O
"),"	O
and	O
levels	O
of	O
both	O
TCPY	B-Chemical
and	O
1N	B-Chemical
measured	O
in	O
urine	O
reflect	O
insecticide	O
exposure	O
in	O
the	O
previous	O
24	O
–	O
48	O
hr	O
(	O
Maroni	O
et	O
al	O
.	O
	
2000	O
).	O
	
Spermatogenesis	O
is	O
a	O
cyclical	O
process	O
that	O
takes	O
approximately	O
3	O
months	O
.	O
	
Although	O
insecticide	O
metabolite	O
levels	O
in	O
urine	O
can	O
vary	O
considerably	O
over	O
time	O
","	O
suggesting	O
that	O
a	O
single	O
urine	O
sample	O
may	O
not	O
be	O
a	O
reliable	O
surrogate	O
for	O
longer	O
-	O
term	O
exposure	O
(	O
MacIntosh	O
et	O
al	O
.	O
	
1999	O
"),"	O
we	O
recently	O
showed	O
that	O
a	O
single	O
urine	O
sample	O
was	O
predictive	O
of	O
the	O
3	O
-	O
month	O
average	O
urinary	O
insecticide	O
metabolite	O
levels	O
(	O
Meeker	O
et	O
al	O
".,"	O
in	O
press	O
).	O
	
A	O
single	O
urine	O
sample	O
correctly	O
classified	O
men	O
in	O
the	O
highest	O
3	O
-	O
month	O
exposure	O
tertile	O
with	O
a	O
sensitivity	O
(	O
specificity	O
)	O
of	O
0	O
.	O
6	O
(	O
0	O
.	O
9	O
)	O
for	O
SG	O
-	O
adjusted	O
1N	B-Chemical
and	O
0	O
.	O
5	O
(	O
0	O
.	O
8	O
)	O
for	O
SG	O
-	O
adjusted	O
TCPY	B-Chemical
.	O
	
Distributions	O
of	O
unadjusted	O
and	O
creatinine	B-Chemical
-	O
adjusted	O
TCPY	B-Chemical
and	O
1N	B-Chemical
levels	O
in	O
the	O
present	O
study	O
were	O
compared	O
with	O
those	O
recently	O
reported	O
for	O
males	O
in	O
the	O
National	O
Health	O
and	O
Nutrition	O
Examination	O
Survey	O
(	O
NHANES	O
)	O
1999	O
–	O
2000	O
(	O
CDC	O
2003	O
).	O
	
Unadjusted	O
TCPY	B-Chemical
concentrations	O
were	O
slightly	O
higher	O
in	O
the	O
present	O
study	O
","	O
with	O
median	O
and	O
95th	O
percentile	O
values	O
of	O
2	O
.	O
69	O
and	O
10	O
.	O
6	O
μg	O
/	O
L	O
","	O
respectively	O
","	O
compared	O
with	O
1	O
.	O
90	O
and	O
9	O
.	O
9	O
μg	O
/	O
L	O
from	O
NHANES	O
1999	O
–	O
2000	O
.	O
	
Median	O
and	O
95th	O
percentiles	O
for	O
unadjusted	O
1N	B-Chemical
concentrations	O
were	O
also	O
higher	O
in	O
the	O
present	O
study	O
(	O
2	O
.	O
86	O
and	O
13	O
.	O
3	O
μg	O
/	O
L	O
","	O
respectively	O
","	O
vs	O
.	O
	
1	O
.	O
40	O
and	O
11	O
.	O
0	O
μg	O
/	O
L	O
from	O
NHANES	O
1999	O
–	O
2000	O
).	O
	
SG	O
-	O
adjusted	O
TCPY	B-Chemical
and	O
1N	B-Chemical
distributions	O
were	O
not	O
reported	O
by	O
NHANES	O
1999	O
–	O
2000	O
(	O
CDC	O
2003	O
).	O
	
In	O
the	O
present	O
study	O
","	O
we	O
obtained	O
similar	O
results	O
using	O
SG	O
-	O
adjusted	O
or	O
unadjusted	O
urine	O
metabolite	O
levels	O
","	O
but	O
our	O
results	O
were	O
different	O
for	O
creatinine	B-Chemical
-	O
adjusted	O
levels	O
.	O
	
The	O
inability	O
to	O
detect	O
associations	O
using	O
creatinine	B-Chemical
-	O
adjusted	O
values	O
may	O
reflect	O
tubular	O
secretion	O
of	O
1N	B-Chemical
and	O
thus	O
excretion	O
rates	O
of	O
1N	B-Chemical
that	O
are	O
independent	O
of	O
urine	O
flow	O
through	O
the	O
glomerulus	O
and	O
not	O
directly	O
related	O
to	O
the	O
amount	O
of	O
creatinine	B-Chemical
that	O
is	O
filtered	O
(	O
Boeniger	O
et	O
al	O
.	O
	
1993	O
).	O
	
Adjustment	O
of	O
1N	B-Chemical
concentration	O
by	O
urinary	O
dilution	O
using	O
creatinine	B-Chemical
may	O
introduce	O
additional	O
nondifferential	O
exposure	O
measurement	O
error	O
","	O
further	O
limiting	O
the	O
ability	O
to	O
find	O
associations	O
between	O
exposure	O
and	O
outcome	O
.	O
	
Strengths	O
of	O
the	O
present	O
study	O
include	O
its	O
size	O
and	O
high	O
participation	O
rate	O
and	O
the	O
use	O
of	O
biological	O
markers	O
of	O
exposure	O
.	O
	
To	O
test	O
the	O
robustness	O
of	O
the	O
data	O
analysis	O
","	O
we	O
used	O
several	O
modeling	O
approaches	O
in	O
which	O
exposures	O
and	O
outcomes	O
were	O
used	O
as	O
both	O
continuous	O
and	O
categorical	O
measures	O
.	O
	
The	O
results	O
were	O
consistent	O
across	O
modeling	O
approaches	O
","	O
suggesting	O
that	O
the	O
data	O
were	O
not	O
sensitive	O
to	O
the	O
statistical	O
analysis	O
methods	O
used	O
.	O
	
Study	O
weaknesses	O
included	O
collecting	O
only	O
a	O
single	O
urine	O
sample	O
as	O
an	O
estimate	O
of	O
3	O
-	O
month	O
exposure	O
and	O
collecting	O
only	O
a	O
single	O
semen	O
sample	O
to	O
assess	O
semen	O
quality	O
.	O
	
However	O
","	O
our	O
earlier	O
work	O
supported	O
the	O
utility	O
of	O
a	O
single	O
urine	O
specimen	O
as	O
predictive	O
of	O
3	O
-	O
month	O
average	O
exposure	O
(	O
Meeker	O
et	O
al	O
".,"	O
in	O
press	O
).	O
	
In	O
conclusion	O
","	O
associations	O
between	O
1N	B-Chemical
and	O
sperm	O
concentration	O
and	O
motility	O
were	O
found	O
that	O
are	O
consistent	O
with	O
animal	O
studies	O
of	O
carbaryl	B-Chemical
exposure	O
.	O
	
The	O
sperm	O
motion	O
parameter	O
most	O
strongly	O
associated	O
with	O
urinary	O
1N	B-Chemical
was	O
VSL	O
","	O
although	O
suggestive	O
associations	O
of	O
1N	B-Chemical
with	O
VCL	O
and	O
LIN	O
were	O
also	O
found	O
.	O
	
There	O
were	O
also	O
suggestive	O
associations	O
between	O
TCPY	B-Chemical
and	O
sperm	O
concentration	O
and	O
motility	O
","	O
but	O
they	O
are	O
difficult	O
to	O
interpret	O
because	O
there	O
are	O
currently	O
limited	O
human	O
and	O
animal	O
data	O
.	O
	
Because	O
most	O
of	O
the	O
U	O
.	O
S	O
.	O
	
population	O
is	O
exposed	O
to	O
these	O
insecticides	O
(	O
CDC	O
2003	O
"),"	O
the	O
public	O
health	O
significance	O
of	O
an	O
association	O
with	O
semen	O
quality	O
is	O
potentially	O
large	O
.	O
	
For	O
instance	O
","	O
our	O
results	O
suggest	O
that	O
an	O
interquartile	O
range	O
increase	O
in	O
carbaryl	B-Chemical
metabolite	O
levels	O
in	O
urine	O
is	O
associated	O
with	O
a	O
4	O
%	O
decrease	O
in	O
sperm	O
motility	O
.	O
	
Although	O
this	O
may	O
not	O
alter	O
an	O
individual	O
man	O
’	O
s	O
fertility	O
","	O
a	O
4	O
%	O
decrease	O
in	O
the	O
mean	O
of	O
the	O
distribution	O
of	O
sperm	O
motility	O
among	O
U	O
.	O
S	O
.	O
	
men	O
may	O
result	O
in	O
a	O
significant	O
increase	O
in	O
the	O
number	O
of	O
men	O
in	O
the	O
lower	O
tail	O
of	O
the	O
sperm	O
motility	O
distribution	O
","	O
increasing	O
the	O
number	O
of	O
subfertile	O
men	O
.	O
	
Further	O
studies	O
are	O
needed	O
to	O
confirm	O
these	O
preliminary	O
findings	O
and	O
assess	O
the	O
potential	O
public	O
health	O
significance	O
.	O
	
References	O
	
Adjusted	O
ORs	O
and	O
95	O
%	O
CIs	O
for	O
below	O
-	O
reference	O
semen	O
parameters	O
by	O
increasing	O
quintiles	O
of	O
1N	B-Chemical
for	O
(	O
A	O
)	O
sperm	O
concentration	O
(	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
2	O
"),"	O
(	O
B	O
)	O
motility	O
(	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
2	O
"),"	O
and	O
(	O
C	O
)	O
morphology	O
(	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
9	O
).	O
	
The	O
quintiles	O
of	O
SG	O
-	O
adjusted	O
1N	B-Chemical
(	O
μg	O
/	O
L	O
)	O
are	O
as	O
follows	O
:	O
Q1	O
(	O
low	O
"),"	O
<	O
LOD	O
to	O
1	O
.	O
50	O
;	O
Q2	O
","	O
1	O
.	O
50	O
–	O
2	O
.	O
67	O
;	O
Q3	O
","	O
2	O
.	O
67	O
–	O
3	O
.	O
73	O
;	O
Q4	O
","	O
3	O
.	O
73	O
–	O
5	O
.	O
86	O
;	O
Q5	O
(	O
high	O
"),"	O
5	O
.	O
86	O
–	O
159	O
.	O
7	O
.	O
	
Adjusted	O
ORs	O
and	O
95	O
%	O
CIs	O
for	O
below	O
-	O
reference	O
semen	O
parameters	O
by	O
increasing	O
quintiles	O
of	O
TCPY	B-Chemical
for	O
(	O
A	O
)	O
sperm	O
concentration	O
(	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
21	O
"),"	O
(	O
B	O
)	O
motility	O
(	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
15	O
"),"	O
and	O
(	O
C	O
)	O
morphology	O
(	O
p	O
-	O
value	O
for	O
trend	O
=	O
0	O
.	O
26	O
).	O
	
The	O
quintiles	O
of	O
SG	O
-	O
adjusted	O
TCPY	B-Chemical
(	O
μg	O
/	O
L	O
)	O
are	O
as	O
follows	O
:	O
Q1	O
(	O
low	O
"),"	O
<	O
LOD	O
to	O
1	O
.	O
45	O
;	O
Q2	O
","	O
1	O
.	O
45	O
–	O
2	O
.	O
72	O
;	O
Q3	O
","	O
2	O
.	O
72	O
–	O
3	O
.	O
85	O
;	O
Q4	O
","	O
3	O
.	O
85	O
–	O
5	O
.	O
59	O
;	O
Q5	O
(	O
high	O
"),"	O
5	O
.	O
59	O
–	O
40	O
